aliases,api_detail_url,associated_images,character_credits,character_died_in,concept_credits,cover_date,date_added,date_last_updated,deck,description,first_appearance_characters,first_appearance_concepts,first_appearance_locations,first_appearance_objects,first_appearance_storyarcs,first_appearance_teams,has_staff_review,id,image,issue_number,location_credits,name,object_credits,person_credits,site_detail_url,store_date,story_arc_credits,team_credits,team_disbanded_in,volume,Unnamed: 0
,https://comicvine.gamespot.com/api/issue/4000-112215/,[],"[{'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-73230/', 'id': 73230, 'name': 'Andre Chavard', 'site_detail_url': 'https://comicvine.gamespot.com/andre-chavard/4005-73230/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-1699/', 'id': 1699, 'name': 'Batman', 'site_detail_url': 'https://comicvine.gamespot.com/batman/4005-1699/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-9605/', 'id': 9605, 'name': 'Dan Turpin', 'site_detail_url': 'https://comicvine.gamespot.com/dan-turpin/4005-9605/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-1691/', 'id': 1691, 'name': 'Dick Grayson', 'site_detail_url': 'https://comicvine.gamespot.com/dick-grayson/4005-1691/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-3727/', 'id': 3727, 'name': 'James Gordon', 'site_detail_url': 'https://comicvine.gamespot.com/james-gordon/4005-3727/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-47403/', 'id': 47403, 'name': 'Jerry the Jitterbug', 'site_detail_url': 'https://comicvine.gamespot.com/jerry-the-jitterbug/4005-47403/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-18136/', 'id': 18136, 'name': 'Rip Carter', 'site_detail_url': 'https://comicvine.gamespot.com/rip-carter/4005-18136/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-78498/', 'id': 78498, 'name': 'Robert Crane', 'site_detail_url': 'https://comicvine.gamespot.com/robert-crane/4005-78498/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-90520/', 'id': 90520, 'name': 'Shorty', 'site_detail_url': 'https://comicvine.gamespot.com/shorty/4005-90520/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-39821/', 'id': 39821, 'name': 'Shorty Morgan', 'site_detail_url': 'https://comicvine.gamespot.com/shorty-morgan/4005-39821/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-3362/', 'id': 3362, 'name': 'Slam Bradley', 'site_detail_url': 'https://comicvine.gamespot.com/slam-bradley/4005-3362/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-115961/', 'id': 115961, 'name': 'Tex', 'site_detail_url': 'https://comicvine.gamespot.com/tex/4005-115961/'}]",[],"[{'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-49312/', 'id': 49312, 'name': 'Anthology', 'site_detail_url': 'https://comicvine.gamespot.com/anthology/4015-49312/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-55842/', 'id': 55842, 'name': 'Detective', 'site_detail_url': 'https://comicvine.gamespot.com/detective/4015-55842/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-55820/', 'id': 55820, 'name': 'Golden Age of Comics', 'site_detail_url': 'https://comicvine.gamespot.com/golden-age-of-comics/4015-55820/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56695/', 'id': 56695, 'name': 'Humor', 'site_detail_url': 'https://comicvine.gamespot.com/humor/4015-56695/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56593/', 'id': 56593, 'name': 'Imprisonment', 'site_detail_url': 'https://comicvine.gamespot.com/imprisonment/4015-56593/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56363/', 'id': 56363, 'name': 'Robin', 'site_detail_url': 'https://comicvine.gamespot.com/robin/4015-56363/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56059/', 'id': 56059, 'name': 'Robots', 'site_detail_url': 'https://comicvine.gamespot.com/robots/4015-56059/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56302/', 'id': 56302, 'name': 'Secret Identity', 'site_detail_url': 'https://comicvine.gamespot.com/secret-identity/4015-56302/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-45156/', 'id': 45156, 'name': 'Sidekick', 'site_detail_url': 'https://comicvine.gamespot.com/sidekick/4015-45156/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56526/', 'id': 56526, 'name': 'Skiing', 'site_detail_url': 'https://comicvine.gamespot.com/skiing/4015-56526/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-55925/', 'id': 55925, 'name': 'Superhero Costumes', 'site_detail_url': 'https://comicvine.gamespot.com/superhero-costumes/4015-55925/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-49870/', 'id': 49870, 'name': 'Superpowers', 'site_detail_url': 'https://comicvine.gamespot.com/superpowers/4015-49870/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56488/', 'id': 56488, 'name': 'Trials', 'site_detail_url': 'https://comicvine.gamespot.com/trials/4015-56488/'}]",1948-11-01,2008-06-06 11:21:20,2022-08-31 17:00:09,,"<ol><li><ins><em><strong>""THE GALLERY OF PUBLIC HEROES""</strong></em></ins> (Batman) after getting a new face an escaped con creates a rouges gallery of detectives, plain-clothed cops, insurance investigators, and the like, charging a fee for gangsters to use it.</li><li><ins><em><strong>""ROBOTMAN IN THE MOON""</strong></em></ins> (Robotman)</li><li><ins><em><strong>""THE SINISTER SNOWMAN""</strong></em></ins> (Slam Bradly)</li><li><ins><em><strong>SHORTY</strong></em></ins></li><li><ins><em><strong>""SECRET CODES IN SPORTS""</strong></em></ins> (text by Henry Lysing)</li><li><ins><em><strong>DAFFY &amp; DOODLE</strong></em></ins></li><li><ins><em><strong>""FIND ME THE KILLER""</strong></em></ins> (Boy Commandoes)</li><li><ins><em><strong>JERRY THE JITTERBUG</strong></em></ins></li></ol>",,,,,,,False,112215,"{'icon_url': 'https://comicvine.gamespot.com/a/uploads/square_avatar/0/6060/161669-18058-112215-1-detective-comics.jpg', 'medium_url': 'https://comicvine.gamespot.com/a/uploads/scale_medium/0/6060/161669-18058-112215-1-detective-comics.jpg', 'screen_url': 'https://comicvine.gamespot.com/a/uploads/screen_medium/0/6060/161669-18058-112215-1-detective-comics.jpg', 'screen_large_url': 'https://comicvine.gamespot.com/a/uploads/screen_kubrick/0/6060/161669-18058-112215-1-detective-comics.jpg', 'small_url': 'https://comicvine.gamespot.com/a/uploads/scale_small/0/6060/161669-18058-112215-1-detective-comics.jpg', 'super_url': 'https://comicvine.gamespot.com/a/uploads/scale_large/0/6060/161669-18058-112215-1-detective-comics.jpg', 'thumb_url': 'https://comicvine.gamespot.com/a/uploads/scale_avatar/0/6060/161669-18058-112215-1-detective-comics.jpg', 'tiny_url': 'https://comicvine.gamespot.com/a/uploads/square_mini/0/6060/161669-18058-112215-1-detective-comics.jpg', 'original_url': 'https://comicvine.gamespot.com/a/uploads/original/0/6060/161669-18058-112215-1-detective-comics.jpg', 'image_tags': 'All Images'}",141,"[{'api_detail_url': 'https://comicvine.gamespot.com/api/location/4020-31340/', 'id': 31340, 'name': 'Batcave', 'site_detail_url': 'https://comicvine.gamespot.com/batcave/4020-31340/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/location/4020-60265/', 'id': 60265, 'name': 'GCPD Headquarters', 'site_detail_url': 'https://comicvine.gamespot.com/gcpd-headquarters/4020-60265/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/location/4020-23611/', 'id': 23611, 'name': 'Gotham City', 'site_detail_url': 'https://comicvine.gamespot.com/gotham-city/4020-23611/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/location/4020-57172/', 'id': 57172, 'name': 'Gotham State Penitentiary', 'site_detail_url': 'https://comicvine.gamespot.com/gotham-state-penitentiary/4020-57172/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/location/4020-42072/', 'id': 42072, 'name': 'The Moon', 'site_detail_url': 'https://comicvine.gamespot.com/the-moon/4020-42072/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/location/4020-55767/', 'id': 55767, 'name': 'Wayne Manor', 'site_detail_url': 'https://comicvine.gamespot.com/wayne-manor/4020-55767/'}]",The Gallery of Public Heroes,"[{'api_detail_url': 'https://comicvine.gamespot.com/api/object/4055-56652/', 'id': 56652, 'name': 'Bat-Rope', 'site_detail_url': 'https://comicvine.gamespot.com/bat-rope/4055-56652/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/object/4055-55745/', 'id': 55745, 'name': 'Bat-Suit', 'site_detail_url': 'https://comicvine.gamespot.com/bat-suit/4055-55745/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/object/4055-46297/', 'id': 46297, 'name': 'Batarang', 'site_detail_url': 'https://comicvine.gamespot.com/batarang/4055-46297/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/object/4055-41463/', 'id': 41463, 'name': 'Batmobile', 'site_detail_url': 'https://comicvine.gamespot.com/batmobile/4055-41463/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/object/4055-46369/', 'id': 46369, 'name': 'Utility Belt', 'site_detail_url': 'https://comicvine.gamespot.com/utility-belt/4055-46369/'}]","[{'api_detail_url': 'https://comicvine.gamespot.com/api/person/4040-19137/', 'id': 19137, 'name': 'Bob Kane', 'site_detail_url': 'https://comicvine.gamespot.com/bob-kane/4040-19137/', 'role': 'penciler'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/person/4040-38494/', 'id': 38494, 'name': 'Charles Paris', 'site_detail_url': 'https://comicvine.gamespot.com/charles-paris/4040-38494/', 'role': 'inker'}]",https://comicvine.gamespot.com/detective-comics-141-the-gallery-of-public-heroes/4000-112215/,1948-09-22,[],"[{'api_detail_url': 'https://comicvine.gamespot.com/api/team/4060-56496/', 'id': 56496, 'name': 'Batman and Robin', 'site_detail_url': 'https://comicvine.gamespot.com/batman-and-robin/4060-56496/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/team/4060-18145/', 'id': 18145, 'name': 'Boy Commandos', 'site_detail_url': 'https://comicvine.gamespot.com/boy-commandos/4060-18145/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/team/4060-42090/', 'id': 42090, 'name': 'Gotham City Police Department', 'site_detail_url': 'https://comicvine.gamespot.com/gotham-city-police-department/4060-42090/'}]",[],"{'api_detail_url': 'https://comicvine.gamespot.com/api/volume/4050-18058/', 'id': 18058, 'name': 'Detective Comics', 'site_detail_url': 'https://comicvine.gamespot.com/detective-comics/4050-18058/'}",
,https://comicvine.gamespot.com/api/issue/4000-112216/,[],"[{'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-73232/', 'id': 73232, 'name': 'Alfy Twidgetts', 'site_detail_url': 'https://comicvine.gamespot.com/alfy-twidgetts/4005-73232/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-73230/', 'id': 73230, 'name': 'Andre Chavard', 'site_detail_url': 'https://comicvine.gamespot.com/andre-chavard/4005-73230/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-1699/', 'id': 1699, 'name': 'Batman', 'site_detail_url': 'https://comicvine.gamespot.com/batman/4005-1699/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-9605/', 'id': 9605, 'name': 'Dan Turpin', 'site_detail_url': 'https://comicvine.gamespot.com/dan-turpin/4005-9605/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-1691/', 'id': 1691, 'name': 'Dick Grayson', 'site_detail_url': 'https://comicvine.gamespot.com/dick-grayson/4005-1691/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-47403/', 'id': 47403, 'name': 'Jerry the Jitterbug', 'site_detail_url': 'https://comicvine.gamespot.com/jerry-the-jitterbug/4005-47403/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-3718/', 'id': 3718, 'name': 'Riddler', 'site_detail_url': 'https://comicvine.gamespot.com/riddler/4005-3718/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-18136/', 'id': 18136, 'name': 'Rip Carter', 'site_detail_url': 'https://comicvine.gamespot.com/rip-carter/4005-18136/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-78498/', 'id': 78498, 'name': 'Robert Crane', 'site_detail_url': 'https://comicvine.gamespot.com/robert-crane/4005-78498/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-39821/', 'id': 39821, 'name': 'Shorty Morgan', 'site_detail_url': 'https://comicvine.gamespot.com/shorty-morgan/4005-39821/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-3362/', 'id': 3362, 'name': 'Slam Bradley', 'site_detail_url': 'https://comicvine.gamespot.com/slam-bradley/4005-3362/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/character/4005-115961/', 'id': 115961, 'name': 'Tex', 'site_detail_url': 'https://comicvine.gamespot.com/tex/4005-115961/'}]",[],"[{'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-55720/', 'id': 55720, 'name': 'Batman Villains', 'site_detail_url': 'https://comicvine.gamespot.com/batman-villains/4015-55720/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-55842/', 'id': 55842, 'name': 'Detective', 'site_detail_url': 'https://comicvine.gamespot.com/detective/4015-55842/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-57110/', 'id': 57110, 'name': 'Giant Props', 'site_detail_url': 'https://comicvine.gamespot.com/giant-props/4015-57110/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-55820/', 'id': 55820, 'name': 'Golden Age of Comics', 'site_detail_url': 'https://comicvine.gamespot.com/golden-age-of-comics/4015-55820/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56695/', 'id': 56695, 'name': 'Humor', 'site_detail_url': 'https://comicvine.gamespot.com/humor/4015-56695/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56593/', 'id': 56593, 'name': 'Imprisonment', 'site_detail_url': 'https://comicvine.gamespot.com/imprisonment/4015-56593/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56363/', 'id': 56363, 'name': 'Robin', 'site_detail_url': 'https://comicvine.gamespot.com/robin/4015-56363/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56059/', 'id': 56059, 'name': 'Robots', 'site_detail_url': 'https://comicvine.gamespot.com/robots/4015-56059/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56302/', 'id': 56302, 'name': 'Secret Identity', 'site_detail_url': 'https://comicvine.gamespot.com/secret-identity/4015-56302/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-45156/', 'id': 45156, 'name': 'Sidekick', 'site_detail_url': 'https://comicvine.gamespot.com/sidekick/4015-45156/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-55925/', 'id': 55925, 'name': 'Superhero Costumes', 'site_detail_url': 'https://comicvine.gamespot.com/superhero-costumes/4015-55925/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/concept/4015-56580/', 'id': 56580, 'name': 'Swimming', 'site_detail_url': 'https://comicvine.gamespot.com/swimming/4015-56580/'}]",1948-12-01,2008-06-06 11:21:20,2022-08-31 17:00:15,,"<p><ins><em><strong>""CRIME'S PUZZLE CONTEST""</strong></em></ins> (Batman) the Riddler returns and gives the public clues to a puzzle contest to provide distractions for his crimes.</p><p><ins><em><strong>""THE FARMER IN THE TILL""</strong></em></ins> (Slam Bradly) </p><p><ins><em><strong>""ROBOT BANDIT""</strong></em></ins> (Robotman)</p><p><ins><em><strong>JERRY THE JITTERBUG</strong></em></ins></p><p><ins><em><strong>""WHEN YOU CLOSE YOUR MIND""</strong></em></ins> (text story)</p><p><ins><em><strong>""THE MYSTERY OF SECRET X""</strong></em></ins> (Boy Commandoes)</p><p> </p>",,,,,,,False,112216,"{'icon_url': 'https://comicvine.gamespot.com/a/uploads/square_avatar/0/6060/161670-18058-112216-1-detective-comics.jpg', 'medium_url': 'https://comicvine.gamespot.com/a/uploads/scale_medium/0/6060/161670-18058-112216-1-detective-comics.jpg', 'screen_url': 'https://comicvine.gamespot.com/a/uploads/screen_medium/0/6060/161670-18058-112216-1-detective-comics.jpg', 'screen_large_url': 'https://comicvine.gamespot.com/a/uploads/screen_kubrick/0/6060/161670-18058-112216-1-detective-comics.jpg', 'small_url': 'https://comicvine.gamespot.com/a/uploads/scale_small/0/6060/161670-18058-112216-1-detective-comics.jpg', 'super_url': 'https://comicvine.gamespot.com/a/uploads/scale_large/0/6060/161670-18058-112216-1-detective-comics.jpg', 'thumb_url': 'https://comicvine.gamespot.com/a/uploads/scale_avatar/0/6060/161670-18058-112216-1-detective-comics.jpg', 'tiny_url': 'https://comicvine.gamespot.com/a/uploads/square_mini/0/6060/161670-18058-112216-1-detective-comics.jpg', 'original_url': 'https://comicvine.gamespot.com/a/uploads/original/0/6060/161670-18058-112216-1-detective-comics.jpg', 'image_tags': 'All Images'}",142,"[{'api_detail_url': 'https://comicvine.gamespot.com/api/location/4020-31340/', 'id': 31340, 'name': 'Batcave', 'site_detail_url': 'https://comicvine.gamespot.com/batcave/4020-31340/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/location/4020-23611/', 'id': 23611, 'name': 'Gotham City', 'site_detail_url': 'https://comicvine.gamespot.com/gotham-city/4020-23611/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/location/4020-55767/', 'id': 55767, 'name': 'Wayne Manor', 'site_detail_url': 'https://comicvine.gamespot.com/wayne-manor/4020-55767/'}]","The Riddler's ""Crimes Puzzle Contest""","[{'api_detail_url': 'https://comicvine.gamespot.com/api/object/4055-55745/', 'id': 55745, 'name': 'Bat-Suit', 'site_detail_url': 'https://comicvine.gamespot.com/bat-suit/4055-55745/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/object/4055-46297/', 'id': 46297, 'name': 'Batarang', 'site_detail_url': 'https://comicvine.gamespot.com/batarang/4055-46297/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/object/4055-41463/', 'id': 41463, 'name': 'Batmobile', 'site_detail_url': 'https://comicvine.gamespot.com/batmobile/4055-41463/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/object/4055-49918/', 'id': 49918, 'name': 'Batplane', 'site_detail_url': 'https://comicvine.gamespot.com/batplane/4055-49918/'}]","[{'api_detail_url': 'https://comicvine.gamespot.com/api/person/4040-43591/', 'id': 43591, 'name': 'Bill Finger', 'site_detail_url': 'https://comicvine.gamespot.com/bill-finger/4040-43591/', 'role': 'writer'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/person/4040-19137/', 'id': 19137, 'name': 'Bob Kane', 'site_detail_url': 'https://comicvine.gamespot.com/bob-kane/4040-19137/', 'role': 'artist'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/person/4040-38494/', 'id': 38494, 'name': 'Charles Paris', 'site_detail_url': 'https://comicvine.gamespot.com/charles-paris/4040-38494/', 'role': 'inker'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/person/4040-47799/', 'id': 47799, 'name': 'Dick Sprang', 'site_detail_url': 'https://comicvine.gamespot.com/dick-sprang/4040-47799/', 'role': 'artist'}]",https://comicvine.gamespot.com/detective-comics-142-the-riddlers-crimes-puzzle-co/4000-112216/,1948-10-22,[],"[{'api_detail_url': 'https://comicvine.gamespot.com/api/team/4060-56496/', 'id': 56496, 'name': 'Batman and Robin', 'site_detail_url': 'https://comicvine.gamespot.com/batman-and-robin/4060-56496/'}, {'api_detail_url': 'https://comicvine.gamespot.com/api/team/4060-18145/', 'id': 18145, 'name': 'Boy Commandos', 'site_detail_url': 'https://comicvine.gamespot.com/boy-commandos/4060-18145/'}]",[],"{'api_detail_url': 'https://comicvine.gamespot.com/api/volume/4050-18058/', 'id': 18058, 'name': 'Detective Comics', 'site_detail_url': 'https://comicvine.gamespot.com/detective-comics/4050-18058/'}",
